time,ax,ay,az,gx,gy,gz,mx,my,mz
47.16043400764465,0.0,-0.99,-0.14,-0.12,-0.18,-1.4,17.55,-5.7,21.0
47.221885204315186,-0.01,-0.99,-0.12,-0.18,-0.24,-1.4,16.05,-5.4,21.0
47.281065225601196,0.01,-0.99,-0.14,-0.06,-0.18,-1.4,17.25,-5.55,20.0
47.34218502044678,0.0,-0.99,-0.11,0.18,-0.18,-1.52,16.8,-5.4,21.0
47.40028619766235,-0.0,-0.99,-0.1,-0.12,-0.24,-1.4,16.95,-5.85,20.0
47.46203804016113,0.01,-0.99,-0.12,-0.12,-0.06,-1.4,16.65,-6.3,21.0
47.51972413063049,0.0,-0.98,-0.13,0.0,0.0,-1.46,17.1,-4.95,21.0
47.58037710189819,-0.01,-1.0,-0.13,-0.12,-0.06,-1.4,17.1,-6.45,21.0
47.64039611816406,0.01,-0.98,-0.12,-0.3,-0.06,-1.4,17.25,-5.1,21.0
47.70118308067322,0.0,-0.99,-0.13,0.06,0.0,-1.4,16.95,-5.85,21.0
47.760343074798584,-0.0,-0.99,-0.13,0.12,0.06,-1.34,17.7,-5.1,21.0
47.82133412361145,0.01,-0.99,-0.12,0.0,0.06,-1.4,18.6,-5.4,22.0
47.88018012046814,0.01,-0.99,-0.14,0.06,0.0,-1.34,17.7,-4.05,19.0
47.940261125564575,-0.0,-0.99,-0.13,0.12,0.0,-1.4,17.25,-6.9,21.0
47.99992799758911,0.0,-0.98,-0.13,0.43,0.0,-1.22,16.2,-6.3,22.0
48.06037402153015,0.0,-0.98,-0.12,0.0,0.3,-1.34,17.25,-6.3,21.0
48.120604038238525,0.01,-0.99,-0.18,-0.3,-0.24,-1.46,18.45,-5.1,21.0
48.180660009384155,0.01,-0.99,-0.14,0.24,0.0,-1.4,17.55,-6.0,22.0
48.240904092788696,-0.02,-0.99,-0.12,0.3,0.0,-1.22,16.95,-6.3,21.0
48.30107522010803,-0.01,-0.97,-0.09,-0.43,-0.55,-1.28,17.85,-6.45,21.0
48.360459089279175,0.01,-1.01,-0.12,0.24,0.18,-1.4,17.85,-6.75,21.0
48.42092514038086,-0.01,-0.99,-0.17,1.34,-0.55,-1.22,16.05,-4.95,20.0
48.4800660610199,0.01,-1.0,-0.19,3.11,0.12,-1.65,17.25,-4.35,21.0
48.54046416282654,0.01,-1.0,-0.16,4.57,0.12,-1.52,16.35,-4.2,20.0
48.60077905654907,-0.02,-0.99,-0.15,5.06,-0.43,-1.59,16.05,-4.95,22.0
48.66075420379639,-0.01,-0.99,-0.13,5.73,-1.65,-1.52,16.05,-6.0,21.0
48.72067403793335,0.0,-1.0,-0.12,6.4,-1.83,-1.46,16.05,-6.0,21.0
48.78085422515869,0.01,-1.0,-0.09,7.2,-0.61,-1.77,16.95,-4.8,20.0
48.84044003486633,0.02,-1.0,-0.09,7.26,0.06,-1.77,17.7,-5.55,21.0
48.90125012397766,0.01,-0.98,-0.1,7.01,1.04,-1.46,17.55,-5.7,22.0
48.96033501625061,-0.0,-0.99,-0.09,6.83,1.52,-1.4,17.55,-5.7,21.0
49.02180314064026,-0.01,-0.99,-0.07,6.83,1.46,-1.34,16.8,-4.95,22.0
49.079920053482056,-0.0,-0.99,-0.05,6.59,1.65,-1.34,18.6,-6.45,22.0
49.14154505729675,0.0,-0.98,-0.06,6.34,2.44,-1.52,16.2,-4.8,24.0
49.20070815086365,0.0,-1.0,-0.06,5.79,1.4,-1.52,17.1,-5.7,24.0
49.26026701927185,0.01,-0.99,-0.02,5.91,0.85,-1.65,15.9,-5.85,23.0
49.320168018341064,0.01,-1.0,-0.03,5.73,-0.18,-1.65,15.45,-5.1,21.0
49.38044810295105,0.02,-0.99,0.0,5.18,-0.55,-1.77,16.35,-7.8,23.0
49.44070219993591,-0.01,-0.98,-0.0,4.33,-0.37,-1.4,14.4,-7.65,24.0
49.50189399719238,0.01,-0.99,-0.01,3.72,0.12,-1.52,16.05,-6.0,23.0
49.560747146606445,0.0,-0.99,-0.02,3.35,0.06,-1.34,15.3,-6.45,23.0
49.62047815322876,0.0,-1.0,-0.02,3.41,-0.12,-1.46,16.35,-4.65,24.0
49.68032908439636,0.02,-0.99,0.01,3.48,0.24,-1.52,14.7,-5.85,24.0
49.74064016342163,0.0,-0.99,0.0,3.23,0.18,-1.52,16.05,-5.7,24.0
49.80058407783508,0.0,-0.99,0.01,2.93,0.12,-1.34,16.35,-6.45,23.0
49.86101317405701,0.01,-0.99,0.0,2.68,0.0,-1.4,15.9,-6.6,25.0
49.920390129089355,-0.0,-0.99,0.0,2.68,0.06,-1.46,15.3,-6.0,25.0
49.98054218292236,0.01,-0.99,-0.01,2.74,0.0,-1.34,15.9,-6.3,24.0
50.04031300544739,-0.0,-0.99,0.01,2.8,-0.24,-1.22,15.15,-5.1,24.0
50.100484132766724,0.0,-0.99,0.01,2.87,0.18,-1.4,16.95,-4.8,25.0
50.160232067108154,0.0,-1.0,0.01,2.62,-0.12,-1.16,14.4,-6.3,25.0
50.22144913673401,-0.0,-1.0,0.01,2.68,0.06,-1.52,16.35,-7.2,24.0
50.28002119064331,0.0,-1.0,0.01,2.74,0.0,-1.34,15.15,-6.9,25.0
50.340431213378906,-0.0,-1.0,0.02,2.62,-0.12,-1.28,15.3,-4.95,24.0
50.3997220993042,0.01,-0.98,0.04,2.5,0.0,-1.28,14.4,-7.65,24.0
50.460334062576294,0.01,-0.99,0.04,2.32,0.0,-1.46,16.05,-6.0,23.0
50.52155804634094,-0.01,-0.99,0.01,2.2,0.0,-1.34,15.9,-6.3,25.0
50.58106207847595,0.0,-1.0,0.03,2.13,0.0,-1.34,14.55,-7.2,23.0
50.640507221221924,-0.0,-1.0,0.03,2.68,0.06,-1.46,14.55,-6.45,24.0
50.70025610923767,-0.0,-1.0,0.05,2.8,0.0,-1.4,15.15,-5.1,24.0
50.760613203048706,0.0,-1.0,0.04,2.44,-0.24,-1.4,15.75,-6.75,24.0
50.82075619697571,0.01,-0.99,0.05,2.38,-0.18,-1.34,15.9,-7.35,25.0
50.88049507141113,0.0,-1.0,0.03,2.26,0.06,-1.4,16.35,-7.5,27.0
50.93993401527405,0.0,-1.0,0.04,2.68,0.0,-1.22,15.45,-6.3,25.0
50.999391078948975,0.01,-1.0,0.05,3.35,0.0,-1.34,13.65,-5.85,26.0
51.06078004837036,0.0,-0.99,0.05,3.54,0.0,-1.4,15.15,-5.55,23.0
51.12019920349121,0.01,-0.99,0.08,3.35,0.0,-1.46,16.2,-7.35,26.0
51.180912017822266,-0.01,-0.99,0.06,3.41,0.0,-1.4,14.55,-6.75,25.0
51.23973822593689,0.02,-1.0,0.09,3.23,0.0,-1.59,14.55,-6.0,25.0
51.29991316795349,-0.01,-0.99,0.08,3.23,0.0,-1.16,13.2,-5.4,26.0
51.359379053115845,-0.0,-0.99,0.05,3.35,0.0,-1.46,14.7,-6.9,25.0
51.42034316062927,0.01,-1.0,0.06,3.41,0.0,-1.52,13.2,-5.7,25.0
51.48039412498474,0.0,-0.99,0.1,3.54,-0.12,-1.34,14.1,-6.6,25.0
51.539926052093506,0.01,-0.99,0.09,3.72,0.12,-1.46,13.65,-6.3,25.0
51.59965515136719,0.0,-1.0,0.1,3.84,-0.12,-1.52,15.0,-7.5,25.0
51.660484075546265,-0.0,-0.99,0.1,3.9,0.06,-1.4,13.8,-6.0,26.0
51.72007417678833,-0.01,-1.0,0.09,3.66,-0.24,-1.4,14.7,-6.6,25.0
